candidate_id	canonical_title	normalized_title	form_hint	candidate_source	disambiguation_status	distinct_question_count	distinct_set_count	distinct_year_count	notes
qb_lit_the_road_back_13a2c598	The Road Back	the road back	novel	quoted_lit_context:5;author_verb_title:3;typed_title:1	accepted_likely_work	9	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_catch_10ccaff3	The Catch	the catch	novel	quoted_lit_context:7;author_verb_title:1;typed_title:1	needs_review_common_or_short_title	9	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_dorothea_brooke_734078bb	Dorothea Brooke	dorothea brooke	novel	byline_title:9	needs_review_possible_character_or_person	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_miss_brill_1fd67166	Miss Brill	miss brill	story	quoted_lit_context:10	needs_review_possible_character_or_person	10	9	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_spy_354885c6	The Spy	the spy	novel	typed_title:5;author_verb_title:3;quoted_lit_context:1	needs_review_common_or_short_title	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_flesh_and_the_spirit_bb684b82	The Flesh and the Spirit	the flesh and the spirit	poem	quoted_lit_context:8;author_verb_title:1	accepted_likely_work	9	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_compiled_bac2ad9d	Compiled	compiled	epic	byline_title:10	needs_review_common_or_short_title	10	9	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_american_dream_07ff3d2b	The American Dream	the american dream	unknown	quoted_lit_context:4;author_verb_title:3;typed_title:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_de_profundis_a3e19172	De Profundis	de profundis	unknown	author_verb_title:6;quoted_lit_context:3	needs_review_possible_character_or_person	9	9	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_an_ideal_husband_463bbb3f	An Ideal Husband	an ideal husband	play	author_verb_title:5;typed_title:3;quoted_lit_context:1	accepted_likely_work	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_master_4f26aeaf	Master	master	unknown	quoted_lit_context:8;author_verb_title:1	needs_review_common_or_short_title	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_making_of_americans_8a0b135b	The Making of Americans	the making of americans	unknown	author_verb_title:6;quoted_lit_context:2;typed_title:1	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_pnin_e63d7453	Pnin	pnin	novel	author_verb_title:6;typed_title:3	needs_review_common_or_short_title	9	9	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_invitation_to_the_voyage_56ef25d8	Invitation to the Voyage	invitation to the voyage	collection	quoted_lit_context:9	accepted_likely_work	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_songs_of_innocence_and_songs_of_experience_d0f0cc87	Songs of Innocence and Songs of Experience	songs of innocence and songs of experience	unknown	author_verb_title:9	accepted_likely_work	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_life_is_a_dream_8e46560a	Life is a Dream	life is a dream	play	author_verb_title:6;quoted_lit_context:3;byline_title:1	accepted_likely_work	10	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_prairie_trilogy_62e37fd1	Prairie Trilogy	prairie trilogy	trilogy	quoted_lit_context:7;author_verb_title:2	needs_review_possible_character_or_person	9	9	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_knights_cf01117b	The Knights	the knights	play	author_verb_title:5;typed_title:4	needs_review_common_or_short_title	9	9	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_elephant_vanishes_925e3ac9	The Elephant Vanishes	the elephant vanishes	collection	typed_title:6;quoted_lit_context:2;author_verb_title:1	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_quaker_graveyard_in_nantucket_52ac8fbb	The Quaker Graveyard in Nantucket	the quaker graveyard in nantucket	poem	quoted_lit_context:9	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_let_america_be_america_again_e75d90e6	Let America Be America Again	let america be america again	poem	quoted_lit_context:8	accepted_likely_work	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_judgement_2418f29d	The Judgement	the judgement	story	quoted_lit_context:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_under_the_gaslight_02d29249	Under the Gaslight	under the gaslight	play	typed_title:5;quoted_lit_context:4	accepted_likely_work	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_just_before_the_war_with_the_eskimos_20081947	Just Before the War with the Eskimos	just before the war with the eskimos	story	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_way_we_live_now_cca7e0c5	The Way We Live Now	the way we live now	story	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_destruction_of_sennacherib_25226174	The Destruction of Sennacherib	the destruction of sennacherib	poem	quoted_lit_context:8	accepted_likely_work	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_crucifixion_54b6454c	Crucifixion	crucifixion	poem	quoted_lit_context:8	needs_review_common_or_short_title	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_ravelstein_1bff55ed	Ravelstein	ravelstein	unknown	author_verb_title:6;title_context:1;typed_title:1	needs_review_common_or_short_title	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_shamela_8ff1f5b0	Shamela	shamela	novel	author_verb_title:4;typed_title:4;quoted_lit_context:1	needs_review_common_or_short_title	9	9	9	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_lamp_on_earth_35cd293f	A Lamp on Earth	a lamp on earth	poem	quoted_lit_context:8	accepted_likely_work	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_doc_f7f029ec	Doc	doc	novel	quoted_lit_context:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tell_me_who_to_kill_e87bc226	Tell Me Who to Kill	tell me who to kill	novel	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_bottle_imp_4d397ec2	The Bottle Imp	the bottle imp	story	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_entertainment_3d3413a9	The Entertainment	the entertainment	novel	quoted_lit_context:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_indian_burying_ground_14b68d48	The Indian Burying Ground	the indian burying ground	poem	quoted_lit_context:8	accepted_likely_work	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_schindler_20e1d3de	Schindler	schindler	novel	author_verb_title:6;typed_title:3	needs_review_common_or_short_title	9	9	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_queen_mab_f59a4c91	Queen Mab	queen mab	poem	quoted_lit_context:9	needs_review_possible_character_or_person	9	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_buddenbrooks_and_death_in_venice_2a36832a	Buddenbrooks and Death in Venice	buddenbrooks and death in venice	novel	author_verb_title:8	accepted_likely_work	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_pair_of_silk_stockings_fd2973dc	A Pair of Silk Stockings	a pair of silk stockings	story	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_golden_boat_6c1638b5	The Golden Boat	the golden boat	poem	quoted_lit_context:7;author_verb_title:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_waves_of_the_blue_sea_d5ce162c	Waves of the Blue Sea	waves of the blue sea	unknown	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_memorandum_4a02968f	The Memorandum	the memorandum	story	author_verb_title:5;typed_title:3;quoted_lit_context:1	needs_review_common_or_short_title	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tonight_i_can_write_a35805b2	Tonight I Can Write	tonight i can write	collection	quoted_lit_context:9	accepted_likely_work	9	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_encantadas_8a641220	The Encantadas	the encantadas	novella	quoted_lit_context:5;typed_title:2;author_verb_title:1	needs_review_common_or_short_title	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_bus_stop_5c478416	Bus Stop	bus stop	play	typed_title:6;author_verb_title:2;quoted_lit_context:1	needs_review_possible_character_or_person	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_blessed_house_2c3d8e55	Blessed House	blessed house	collection	quoted_lit_context:8	needs_review_possible_character_or_person	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_gothic_f59d3d2c	Gothic	gothic	novel	author_verb_title:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mother_5116e406	Mother	mother	novel	typed_title:4;author_verb_title:3;quoted_lit_context:2	needs_review_common_or_short_title	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_slave_479f5558	The Slave	the slave	novel	quoted_lit_context:9	needs_review_common_or_short_title	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_rural_trilogy_29aaf8f7	Rural Trilogy	rural trilogy	play	quoted_lit_context:7;author_verb_title:1	needs_review_possible_character_or_person	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_viy_0d9c6b67	Viy	viy	story	quoted_lit_context:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_maids_8a4326b0	The Maids	the maids	play	author_verb_title:5;typed_title:3;quoted_lit_context:1	needs_review_common_or_short_title	9	9	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_evenings_on_a_farm_near_dikanka_9f91a985	Evenings on a Farm Near Dikanka	evenings on a farm near dikanka	collection	typed_title:5;author_verb_title:2;quoted_lit_context:1	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_get_the_guest_9ec9d2ad	Get the Guest	get the guest	play	quoted_lit_context:9	accepted_likely_work	9	9	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lime_tree_bower_my_prison_59007cc4	Lime-Tree Bower My Prison	lime tree bower my prison	poem	quoted_lit_context:7;author_verb_title:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_sketchbook_of_geoffrey_crayon_23b64537	The Sketchbook of Geoffrey Crayon	the sketchbook of geoffrey crayon	collection	author_verb_title:5;typed_title:3	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_it_can_9e23522b	It Can	it can	novel	author_verb_title:4;typed_title:4	needs_review_possible_character_or_person	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_myra_breckinridge_f8367938	Myra Breckinridge	myra breckinridge	novel	author_verb_title:4;typed_title:3;quoted_lit_context:1	needs_review_possible_character_or_person	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_south_76d237f1	The South	the south	story	quoted_lit_context:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_plague_and_the_stranger_7544a157	The Plague and The Stranger	the plague and the stranger	unknown	author_verb_title:8	accepted_likely_work	8	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_barefoot_in_the_park_and_the_odd_couple_b36ebe55	Barefoot in the Park and The Odd Couple	barefoot in the park and the odd couple	play	author_verb_title:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_instead_of_a_preface_bd73b4ee	Instead of a Preface	instead of a preface	poem	quoted_lit_context:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_congo_c84dc05b	The Congo	the congo	poem	quoted_lit_context:9	needs_review_common_or_short_title	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_vane_sisters_55db0c53	The Vane Sisters	the vane sisters	story	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_country_doctor_19ef6056	A Country Doctor	a country doctor	story	quoted_lit_context:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_death_in_venice_and_the_magic_mountain_ba5bd30b	Death in Venice and The Magic Mountain	death in venice and the magic mountain	unknown	author_verb_title:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_queer_c8645c4a	Queer	queer	story	quoted_lit_context:7;author_verb_title:1;typed_title:1	needs_review_common_or_short_title	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_gay_fantasia_on_national_themes_c22f1421	A Gay Fantasia on National Themes	a gay fantasia on national themes	play	quoted_lit_context:9	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mason_dfb59f0c	Mason	mason	unknown	author_verb_title:9;typed_title:1	needs_review_common_or_short_title	10	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_oedipus_rex_3c74e982	Oedipus Rex	oedipus rex	play	author_verb_title:7;typed_title:2	needs_review_possible_character_or_person	9	9	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_under_the_greenwood_tree_5d7d073d	Under the Greenwood Tree	under the greenwood tree	novel	author_verb_title:5;quoted_lit_context:2;typed_title:1	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lost_in_the_stars_ac2ba2c5	Lost in the Stars	lost in the stars	play	typed_title:4;byline_title:3;author_verb_title:1;quoted_lit_context:1	accepted_likely_work	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_contemplations_c5cd3e00	Contemplations	contemplations	collection	quoted_lit_context:8;typed_title:1	needs_review_common_or_short_title	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_roxana_0bec10ce	Roxana	roxana	novel	author_verb_title:9	needs_review_common_or_short_title	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_astraea_redux_0805efe5	Astraea Redux	astraea redux	poem	quoted_lit_context:6;typed_title:2;author_verb_title:1	needs_review_possible_character_or_person	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_thing_around_your_neck_d67d1b91	The Thing Around Your Neck	the thing around your neck	collection	typed_title:5;author_verb_title:2;quoted_lit_context:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_five_forty_eight_a7cfc323	The Five-Forty-Eight	the five forty eight	story	quoted_lit_context:9	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_greenleaf_38cb024c	Greenleaf	greenleaf	collection	quoted_lit_context:8	needs_review_common_or_short_title	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_demon_79637a0f	Demon	demon	poem	quoted_lit_context:7;typed_title:1	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_travels_in_hyperreality_acb55408	Travels in Hyperreality	travels in hyperreality	essay	quoted_lit_context:7;author_verb_title:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_beasts_of_england_f3ca977b	Beasts of England	beasts of england	novel	quoted_lit_context:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_countess_cathleen_6ecf5770	The Countess Cathleen	the countess cathleen	play	author_verb_title:4;quoted_lit_context:4	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_american_pastoral_3a09dc80	American Pastoral	american pastoral	novel	author_verb_title:4;typed_title:4	needs_review_possible_character_or_person	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_edible_woman_f336c24c	The Edible Woman	the edible woman	novel	author_verb_title:5;typed_title:2;quoted_lit_context:1	accepted_likely_work	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_doktor_faustus_416d0a51	Doktor Faustus	doktor faustus	novel	author_verb_title:5;typed_title:4	needs_review_possible_character_or_person	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_alcestis_b935fb32	Alcestis	alcestis	play	author_verb_title:8	needs_review_common_or_short_title	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_divine_comedy_a61fe56f	Divine Comedy	divine comedy	comedy	author_verb_title:7;quoted_lit_context:1	needs_review_possible_character_or_person	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_man_died_aef6363c	The Man Died	the man died	memoir	typed_title:6;author_verb_title:1;quoted_lit_context:1	accepted_likely_work	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_anthem_e8426ca3	Anthem	anthem	unknown	author_verb_title:8;quoted_lit_context:1	needs_review_common_or_short_title	9	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_we_bombed_in_new_haven_2c15697d	We Bombed in New Haven	we bombed in new haven	play	typed_title:9	accepted_likely_work	9	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_anniad_d6fe9c62	The Anniad	the anniad	poem	quoted_lit_context:7;author_verb_title:1	needs_review_common_or_short_title	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_bostonians_04808c0d	The Bostonians	the bostonians	unknown	author_verb_title:7;typed_title:1	needs_review_common_or_short_title	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_what_happened_afterwards_2d51cb98	What Happened Afterwards	what happened afterwards	play	quoted_lit_context:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tala_8ea49b31	Tala	tala	collection	typed_title:6;author_verb_title:1;quoted_lit_context:1	needs_review_common_or_short_title	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_goat_a40a9f2c	The Goat	the goat	play	author_verb_title:7;typed_title:1	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mythologies_ded2c7d2	Mythologies	mythologies	myth	author_verb_title:6;typed_title:2;quoted_lit_context:1	needs_review_common_or_short_title	9	9	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sonnet_to_science_9f23b017	Sonnet: To (*) Science	sonnet to science	sonnet	quoted_lit_context:8	accepted_likely_work	8	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_eva_luna_and_the_house_of_the_spirits_fcace0b6	Eva Luna and The House of the Spirits	eva luna and the house of the spirits	unknown	author_verb_title:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_gotz_ea49f3dc	Gotz	gotz	play	typed_title:7;author_verb_title:1	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lamia_6199c572	Lamia	lamia	ode	quoted_lit_context:6;typed_title:2	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_six_feet_of_the_country_3e6871da	Six Feet of the Country	six feet of the country	novel	quoted_lit_context:8	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_kenilworth_6af69299	Kenilworth	kenilworth	play	quoted_lit_context:4;author_verb_title:2;typed_title:2	needs_review_common_or_short_title	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_little_father_time_03766e4b	Little Father Time	little father time	novel	quoted_lit_context:9	accepted_likely_work	9	9	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_siddhartha_and_steppenwolf_5bf530ef	Siddhartha and Steppenwolf	siddhartha and steppenwolf	unknown	author_verb_title:9	accepted_likely_work	9	9	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_every_man_in_his_humour_09a992cd	Every Man in His Humour	every man in his humour	play	author_verb_title:6;typed_title:3	accepted_likely_work	9	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_catbird_seat_40a3efd0	The Catbird Seat	the catbird seat	story	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_indiana_6f318d50	Indiana	indiana	novel	typed_title:5;author_verb_title:3	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_disappointment_a7b152e6	The Disappointment	the disappointment	poem	quoted_lit_context:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_queen_of_spades_0ee9c322	The Queen of Spades	the queen of spades	story	quoted_lit_context:8	needs_review_possible_character_or_person	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_futility_0b316f8b	Futility	futility	poem	quoted_lit_context:8	needs_review_common_or_short_title	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_life_among_the_lowly_bbf5cd14	Life Among the Lowly	life among the lowly	novel	quoted_lit_context:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_burmese_days_153f4b02	Burmese Days	burmese days	novel	typed_title:6;author_verb_title:3	needs_review_possible_character_or_person	9	8	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_men_without_women_9325d5b7	Men Without Women	men without women	collection	typed_title:7;quoted_lit_context:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_tonight_we_improvise_e4d3ba98	Tonight We Improvise	tonight we improvise	play	author_verb_title:4;typed_title:3;quoted_lit_context:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_blow_up_4d55c50d	Blow-Up	blow up	novel	quoted_lit_context:5;author_verb_title:2;typed_title:1	needs_review_short_title	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_restoration_b4a4b6ca	Restoration	restoration	play	author_verb_title:8	needs_review_common_or_short_title	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_paradise_ee87e622	Paradise	paradise	novel	quoted_lit_context:3;author_verb_title:2;typed_title:2;byline_title:1	needs_review_common_or_short_title	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_danny_deever_41bf7bbb	Danny Deever	danny deever	poem	quoted_lit_context:8	needs_review_possible_character_or_person	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_quiet_night_thought_a284b62c	Quiet Night Thought	quiet night thought	poem	quoted_lit_context:9	accepted_likely_work	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_dance_of_the_seven_veils_f9c1ab82	Dance of the Seven Veils	dance of the seven veils	play	quoted_lit_context:9	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lesbos_5b65fbaf	Lesbos	lesbos	poem	quoted_lit_context:7;author_verb_title:2	needs_review_common_or_short_title	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_we_have_always_lived_in_the_castle_002aaf83	We Have Always Lived in the Castle	we have always lived in the castle	short_story	author_verb_title:6;typed_title:2;quoted_lit_context:1	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_all_for_love_882c638c	All for Love	all for love	play	typed_title:5;author_verb_title:2;quoted_lit_context:1	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_neptune_de9b8956	Neptune	neptune	poem	byline_title:8	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_sea_of_faith_fe7ed442	Sea of Faith	sea of faith	poem	quoted_lit_context:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_waiting_for_the_barbarians_and_disgrace_033124d4	Waiting for the Barbarians and Disgrace	waiting for the barbarians and disgrace	unknown	author_verb_title:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_celestial_railroad_e95036e5	The Celestial Railroad	the celestial railroad	short_story	quoted_lit_context:7;author_verb_title:1	accepted_likely_work	8	7	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_room_47a42f9a	The Room	the room	play	author_verb_title:4;quoted_lit_context:3;typed_title:2	needs_review_common_or_short_title	9	8	5	Generated from quizbowl clue_text only; threshold=4.
qb_lit_mcteague_9c7706b5	McTeague	mcteague	epic	author_verb_title:6;title_context:1;typed_title:1	needs_review_common_or_short_title	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_master_of_go_and_snow_country_22babbd2	The Master of Go and Snow Country	the master of go and snow country	unknown	author_verb_title:8	accepted_likely_work	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_i_will_marry_when_i_want_9eb32ef7	I Will Marry When I Want	i will marry when i want	play	typed_title:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_an_equal_music_451d6d64	An Equal Music	an equal music	novel	author_verb_title:8;typed_title:1	accepted_likely_work	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_stone_raft_7dd14308	The Stone Raft	the stone raft	novel	author_verb_title:8;typed_title:1	accepted_likely_work	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_home_to_harlem_b9ea927f	Home to Harlem	home to harlem	novel	typed_title:5;author_verb_title:3;quoted_lit_context:1	accepted_likely_work	9	9	9	Generated from quizbowl clue_text only; threshold=4.
qb_lit_a_jug_of_wine_a_loaf_of_bread_and_thou_97b24f45	A Jug of Wine, a Loaf of Bread--and Thou	a jug of wine a loaf of bread and thou	poem	quoted_lit_context:9	accepted_likely_work	9	9	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_steppe_524ffb84	The Steppe	the steppe	story	quoted_lit_context:8;typed_title:1	needs_review_common_or_short_title	9	7	4	Generated from quizbowl clue_text only; threshold=4.
qb_lit_lift_every_voice_and_sing_9fe43ce7	Lift Every Voice and Sing	lift every voice and sing	autobiography	quoted_lit_context:7;author_verb_title:1	accepted_likely_work	8	8	8	Generated from quizbowl clue_text only; threshold=4.
qb_lit_empedocles_on_etna_c443d35c	Empedocles on Etna	empedocles on etna	poem	quoted_lit_context:7;typed_title:1	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_big_brother_8a8a9323	Big Brother	big brother	novel	quoted_lit_context:8	needs_review_possible_character_or_person	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_frogs_and_lysistrata_5f222b47	The Frogs and Lysistrata	the frogs and lysistrata	play	author_verb_title:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_war_prayer_26d870cf	The War Prayer	the war prayer	novel	quoted_lit_context:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_berenice_81238610	Berenice	berenice	play	quoted_lit_context:6;author_verb_title:1;typed_title:1	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_fly_40e3659a	The Fly	the fly	story	quoted_lit_context:7;author_verb_title:1	needs_review_common_or_short_title	8	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_schartz_metterklume_method_a71eaf85	The Schartz-Metterklume Method	the schartz metterklume method	story	quoted_lit_context:8	accepted_likely_work	8	7	6	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_chronicles_of_narnia_944358c2	The Chronicles of Narnia	the chronicles of narnia	unknown	author_verb_title:9	accepted_likely_work	9	8	7	Generated from quizbowl clue_text only; threshold=4.
qb_lit_the_ice_palace_56687890	The Ice Palace	the ice palace	story	quoted_lit_context:8	accepted_likely_work	8	8	6	Generated from quizbowl clue_text only; threshold=4.
