transaction_id	add_work_id	add_title	add_creator	cut_work_id	cut_title	cut_creator	packet_ids	evidence_refs	score_delta	coverage_effect	source_status_effect	duplicate_check	chronology_check	boundary_check	gate_status	rationale	notes
x047_pair_000447	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_euro_under_lit_selected_poems_waldo	Selected Poems	Waldo Williams	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000448	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_completion_lit_selected_poems_rainis	Selected Poems	Rainis	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000449	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_euro_under_lit_selected_poems_sorley	Selected Poems	Sorley MacLean	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000450	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_euro_under_lit_sutzkever_poems	Selected Poems	Avrom Sutzkever	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000451	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_scale_lit_tsvetaeva_selected	Selected Poems	Marina Tsvetaeva	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000452	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_reviewed_heaney_poems	Selected Poems	Seamus Heaney	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000453	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_me_lit_siamanto_poems	Selected Poems	Siamanto	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000454	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_me_lit_varoujan_poems	Selected Poems	Daniel Varoujan	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000455	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_chaska_poems	Selected Poems	Ch'aska Anka Ninawaman	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000456	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_selected_poems_joy_harjo	Selected Poems	Joy Harjo	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000457	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_natalia_toledo_poems	Selected Poems	Natalia Toledo	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000458	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_irma_pineda_poems	Selected Poems	Irma Pineda	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000459	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_natalio_hernandez_poems	Selected Poems	Natalio Hernandez	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000460	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_ariruma_kowii_poems	Selected Poems	Ariruma Kowii	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000461	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_briceida_poems	Selected Poems	Briceida Cuevas Cob	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000462	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_akabal_poems	Selected Poems	Humberto Ak'abal	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000463	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_hubert_matiuwaa_poems	Selected Poems	Hubert Matiuwaa	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=6.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000464	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave002_rochester_selected_poems	Selected Poems	John Wilmot, Earl of Rochester	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.50	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_provisional_external_support	cut_generic_duplicate_cluster_review_required	cut_chronology_issue_review_required;add_year=1772;cut_year=1675	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_provisional_external_support;generic_title;duplicate_cluster=selected poems(106);chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000465	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_maupassant_selected_stories	Boule de Suif and Selected Stories	Guy de Maupassant	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	pending_duplicate_and_author_cluster_review	cut_chronology_issue_review_required;add_year=1772;cut_year=1880	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;chronology_issues=2. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000466	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_wave002_cummings_tulips_chimneys	Tulips and Chimneys	E. E. Cummings	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_duplicate_cluster_review_required	cut_chronology_issue_review_required;add_year=1772;cut_year=1923	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;duplicate_cluster=selected poems(106);chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000467	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_africa_lit_dennis_brutus_poems	Selected Poems	Dennis Brutus	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000468	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_africa_lit_serote_poems	Selected Poems	Mongane Wally Serote	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000469	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_africa_lit_kgositsile_poems	Selected Poems	Keorapetse Kgositsile	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000470	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_africa_lit_david_diop_poems	Selected Poems	David Diop	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000471	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_darwish_selected_poems	Selected Poems	Mahmoud Darwish	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000472	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_latcarib_lit_drummond_poems	Selected Poems	Carlos Drummond de Andrade	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000473	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_elicura_poems	Selected Poems	Elicura Chihuailaf	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000474	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_indig_lit_odi_gonzales_poems	Selected Poems	Odi Gonzales	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=5.00	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_selection_only	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=2000	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_selection_only;generic_title;duplicate_cluster=selected poems(106). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000475	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_bloom_poe_tales	Tales	Edgar Allan Poe	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	cut_chronology_issue_review_required;add_year=1772;cut_year=1830	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=tales(2);chronology_issues=1. No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000476	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_completion_lit_peretz_stories	Selected Stories	I. L. Peretz	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000477	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_global_lit_manto_selected_stories	Selected Stories	Saadat Hasan Manto	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
x047_pair_000478	work_candidate_source_loa_gronniosaw_narrative	Narrative of James Albert Ukawsaw Gronniosaw	James Albert Ukawsaw Gronniosaw	work_candidate_latcarib_lit_silvina_ocampo_stories	Selected Stories	Silvina Ocampo	X045;X046;X047	x017_ev_e012_loa_sn_gronniosaw;x017_ev_x043_yale_gronniosaw_narrative	+3.400 minus_cut_score_uncomputed cut_risk=4.70	add_candidate_has_capped_coverage_bonus_cut_effect_uncomputed	add_source_debt_closed_cut_source_debt=open_no_evidence	cut_generic_duplicate_cluster_review_required	pending_path_position_chronology_validation;add_year=1772;cut_year=1950	add_boundary_clear_cut_not_flagged	blocked	Blocked add/cut pair generated for review. Cut risk: open_no_evidence;generic_title;duplicate_cluster=selected stories(7). No cut is approved and no transaction is ready.	Generated by X047 from score-ready add prefilter rows and high-priority X046 cut-risk rows.
