cut_candidate_id	work_id	incumbent_path_id	rank	title	creator	tier	source_status	review_status	source_debt_status	evidence_count	generic_title_flag	duplicate_cluster_key	duplicate_cluster_size	chronology_issue_count	boundary_flag	risk_score	gate_status	rationale	next_action
x046_cut_1534	work_candidate_scale_lit_burmese_days	candidate:scale_lit_burmese_days	1534	Burmese Days	George Orwell	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1535	work_candidate_latcarib_lit_huasipungo	candidate:latcarib_lit_huasipungo	1535	Huasipungo	Jorge Icaza	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1536	work_candidate_independent_people_laxness	candidate:independent_people_laxness	1536	Independent People	Halldor Laxness	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1539	work_candidate_scale4_lit_shaihu_umar	candidate:scale4_lit_shaihu_umar	1539	Shaihu Umar	Abubakar Tafawa Balewa	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1541	work_candidate_scale4_lit_sundown	candidate:scale4_lit_sundown	1541	Sundown	John Joseph Mathews	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1542	work_candidate_bloom_reviewed_tender_night	candidate:bloom_reviewed_tender_night	1542	Tender Is the Night	F. Scott Fitzgerald	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1543	work_candidate_global_lit_house_of_mist	candidate:global_lit_house_of_mist	1543	The House of Mist	Maria Luisa Bombal	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1544	work_candidate_street_of_crocodiles	candidate:street_of_crocodiles	1544	The Street of Crocodiles	Bruno Schulz	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1545	work_candidate_southasia_lit_veyi_padagalu	candidate:southasia_lit_veyi_padagalu	1545	Veyi Padagalu	Viswanatha Satyanarayana	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1546	work_candidate_latcarib_lit_voyage_dark	candidate:latcarib_lit_voyage_dark	1546	Voyage in the Dark	Jean Rhys	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1550	work_candidate_mandatory_mensagem	candidate:mandatory_mensagem	1550	Mensagem	Fernando Pessoa	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1551	work_candidate_mandatory_thunderstorm_cao_yu	candidate:mandatory_thunderstorm_cao_yu	1551	Thunderstorm	Cao Yu	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1552	work_candidate_completion_lit_auto_da_fe	candidate:completion_lit_auto_da_fe	1552	Auto-da-Fe	Elias Canetti	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1554	work_candidate_scale_lit_madhushala	candidate:scale_lit_madhushala	1554	Madhushala	Harivansh Rai Bachchan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1555	work_candidate_scale_lit_mother_and_guest	candidate:scale_lit_mother_and_guest	1555	Mother and a Guest	Chu Yo-sup	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1558	work_candidate_snow_country_kawabata	candidate:snow_country_kawabata	1558	Snow Country	Kawabata Yasunari	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1559	work_candidate_southasia_lit_swami_and_friends	candidate:southasia_lit_swami_and_friends	1559	Swami and Friends	R. K. Narayan	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1560	work_candidate_scale_lit_field_life_death	candidate:scale_lit_field_life_death	1560	The Field of Life and Death	Xiao Hong	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1562	work_candidate_untouchable_mulk_raj_anand	candidate:untouchable_mulk_raj_anand	1562	Untouchable	Mulk Raj Anand	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1564	work_candidate_bloom_reviewed_absalom_absalom	candidate:bloom_reviewed_absalom_absalom	1564	Absalom, Absalom!	William Faulkner	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1565	work_candidate_latcarib_lit_anguish_ramos	candidate:latcarib_lit_anguish_ramos	1565	Anguish	Graciliano Ramos	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1567	work_candidate_global_lit_dumb_luck	candidate:global_lit_dumb_luck	1567	Dumb Luck	Vu Trong Phung	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1568	work_candidate_godaan_premchand	candidate:godaan_premchand	1568	Godaan	Premchand	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1569	work_candidate_southasia_lit_muna_madan	candidate:southasia_lit_muna_madan	1569	Muna Madan	Laxmi Prasad Devkota	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1570	work_candidate_audit_backfill_nightwood	candidate:audit_backfill_nightwood	1570	Nightwood	Djuna Barnes	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1571	work_candidate_global_lit_padma_nadir_majhi	candidate:global_lit_padma_nadir_majhi	1571	Padma Nadir Majhi	Manik Bandopadhyay	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1572	work_candidate_southasia_lit_putul_nacher_itikatha	candidate:southasia_lit_putul_nacher_itikatha	1572	Putul Nacher Itikatha	Manik Bandopadhyay	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1574	work_candidate_scale4_lit_surrounded	candidate:scale4_lit_surrounded	1574	The Surrounded	D'Arcy McNickle	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1575	work_candidate_completion_lit_war_with_newts	candidate:completion_lit_war_with_newts	1575	War with the Newts	Karel Capek	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1578	work_candidate_me_lit_ali_nino	candidate:me_lit_ali_nino	1578	Ali and Nino	Kurban Said	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1579	work_candidate_global_lit_captains_sand	candidate:global_lit_captains_sand	1579	Captains of the Sands	Jorge Amado	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1580	work_candidate_ferdydurke	candidate:ferdydurke	1580	Ferdydurke	Witold Gombrowicz	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1581	work_candidate_euro_under_lit_journey_moonlight	candidate:euro_under_lit_journey_moonlight	1581	Journey by Moonlight	Antal Szerb	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1583	work_candidate_global_lit_rickshaw_boy	candidate:global_lit_rickshaw_boy	1583	Rickshaw Boy	Lao She	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1586	work_candidate_blind_owl_hedayat	candidate:blind_owl_hedayat	1586	The Blind Owl	Sadegh Hedayat	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1588	work_candidate_euro_under_lit_world_light	candidate:euro_under_lit_world_light	1588	World Light	Halldor Laxness	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1589	work_candidate_mandatory_steinbeck_of_mice_men	candidate:mandatory_steinbeck_of_mice_men	1589	Of Mice and Men	John Steinbeck	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1590	work_candidate_mandatory_behind_the_painting	candidate:mandatory_behind_the_painting	1590	Behind the Painting	Siburapha	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1591	work_candidate_euro_under_lit_alamut	candidate:euro_under_lit_alamut	1591	Alamut	Vladimir Bartol	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1592	work_candidate_latcarib_lit_barren_lives	candidate:latcarib_lit_barren_lives	1592	Barren Lives	Graciliano Ramos	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1594	work_candidate_bloom_reviewed_life_galileo	candidate:bloom_reviewed_life_galileo	1594	Life of Galileo	Bertolt Brecht	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1595	work_candidate_bloom_reviewed_nausea	candidate:bloom_reviewed_nausea	1595	Nausea	Jean-Paul Sartre	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1596	work_candidate_euro_under_lit_edge_reason	candidate:euro_under_lit_edge_reason	1596	On the Edge of Reason	Miroslav Krleza	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1597	work_candidate_bloom_reviewed_our_town	candidate:bloom_reviewed_our_town	1597	Our Town	Thornton Wilder	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1598	work_candidate_eastasia_lit_peace_under_heaven	candidate:eastasia_lit_peace_under_heaven	1598	Peace Under Heaven	Chae Man-sik	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1599	work_candidate_latcarib_lit_tala	candidate:latcarib_lit_tala	1599	Tala	Gabriela Mistral	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1600	work_candidate_forest_of_thousand_demons	candidate:forest_of_thousand_demons	1600	The Forest of a Thousand Daemons	D. O. Fagunwa	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1601	work_candidate_latcarib_lit_shrouded_woman	candidate:latcarib_lit_shrouded_woman	1601	The Shrouded Woman	Maria Luisa Bombal	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1603	work_candidate_wave005_xunzi	candidate:wave005_xunzi	1603	Xunzi	Xunzi and early Confucian textual tradition	major	manual_only	needs_sources	open_non_scoring_only	1	false	""	0	1	true	2.50	medium_cut_review_priority	open_non_scoring_only;chronology_issues=1;boundary_case	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1604	work_candidate_mandatory_rebecca_du_maurier	candidate:mandatory_rebecca_du_maurier	1604	Rebecca	Daphne du Maurier	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1606	work_candidate_completion_lit_guest_for_night	candidate:completion_lit_guest_for_night	1606	A Guest for the Night	S. Y. Agnon	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1607	work_candidate_global_lit_aranyak	candidate:global_lit_aranyak	1607	Aranyak	Bibhutibhushan Bandyopadhyay	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1608	work_candidate_scale2_lit_at_swim_two_birds	candidate:scale2_lit_at_swim_two_birds	1608	At Swim-Two-Birds	Flann O'Brien	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1609	work_candidate_bloom_reviewed_finnegans_wake	candidate:bloom_reviewed_finnegans_wake	1609	Finnegans Wake	James Joyce	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1610	work_candidate_latcarib_lit_good_morning_midnight	candidate:latcarib_lit_good_morning_midnight	1610	Good Morning, Midnight	Jean Rhys	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1611	work_candidate_bloom_reviewed_le_occasioni	candidate:bloom_reviewed_le_occasioni	1611	Le Occasioni	Eugenio Montale	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1613	work_candidate_bloom_reviewed_spain_take_cup	candidate:bloom_reviewed_spain_take_cup	1613	Spain, Take This Cup from Me	Cesar Vallejo	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1614	work_candidate_scale2_lit_big_sleep	candidate:scale2_lit_big_sleep	1614	The Big Sleep	Raymond Chandler	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1615	work_candidate_audit_backfill_the_day_of_the_locust	candidate:audit_backfill_the_day_of_the_locust	1615	The Day of the Locust	Nathanael West	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1616	work_candidate_bloom_steinbeck_grapes_wrath	candidate:bloom_steinbeck_grapes_wrath	1616	The Grapes of Wrath	John Steinbeck	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1619	work_candidate_wave005_takuboku_handful_sand	candidate:wave005_takuboku_handful_sand	1619	A Handful of Sand	Ishikawa Takuboku	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1620	work_candidate_latcarib_lit_pit_onetti	candidate:latcarib_lit_pit_onetti	1620	The Pit	Juan Carlos Onetti	contextual	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1621	work_candidate_euro_under_lit_kallocain	candidate:euro_under_lit_kallocain	1621	Kallocain	Karin Boye	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1622	work_candidate_bloom_wright_native_son	candidate:bloom_wright_native_son	1622	Native Son	Richard Wright	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1623	work_candidate_bloom_mccullers_heart_lonely_hunter	candidate:bloom_mccullers_heart_lonely_hunter	1623	The Heart Is a Lonely Hunter	Carson McCullers	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1624	work_candidate_latcarib_lit_invention_morel	candidate:latcarib_lit_invention_morel	1624	The Invention of Morel	Adolfo Bioy Casares	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1627	work_candidate_mandatory_hemingway_for_whom_bell_tolls	candidate:mandatory_hemingway_for_whom_bell_tolls	1627	For Whom the Bell Tolls	Ernest Hemingway	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1628	work_candidate_mandatory_tartar_steppe	candidate:mandatory_tartar_steppe	1628	The Tartar Steppe	Dino Buzzati	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1629	work_candidate_audit_backfill_between_the_acts	candidate:audit_backfill_between_the_acts	1629	Between the Acts	Virginia Woolf	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1630	work_candidate_latcarib_lit_broad_alien_world	candidate:latcarib_lit_broad_alien_world	1630	Broad and Alien Is the World	Ciro Alegria	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1631	work_candidate_completion_lit_chess_story	candidate:completion_lit_chess_story	1631	Chess Story	Stefan Zweig	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1632	work_candidate_bloom_reviewed_long_days_journey	candidate:bloom_reviewed_long_days_journey	1632	Long Day's Journey into Night	Eugene O'Neill	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1633	work_candidate_audit_backfill_embers	candidate:audit_backfill_embers	1633	Embers	Sandor Marai	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1634	work_candidate_lihaaf_chughtai	candidate:lihaaf_chughtai	1634	Lihaaf / The Quilt	Ismat Chughtai	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1636	work_candidate_completion_lit_family_pascual_duarte	candidate:completion_lit_family_pascual_duarte	1636	The Family of Pascual Duarte	Camilo Jose Cela	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1637	work_candidate_me_lit_path_abai	candidate:me_lit_path_abai	1637	The Path of Abai	Mukhtar Auezov	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1638	work_candidate_bloom_camus_stranger	candidate:bloom_camus_stranger	1638	The Stranger	Albert Camus	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1641	work_candidate_bloom_eliot_four_quartets	candidate:bloom_eliot_four_quartets	1641	Four Quartets	T. S. Eliot	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1643	work_candidate_global_lit_madonna_fur_coat	candidate:global_lit_madonna_fur_coat	1643	Madonna in a Fur Coat	Sabahattin Ali	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1645	work_candidate_latcarib_lit_near_wild_heart	candidate:latcarib_lit_near_wild_heart	1645	Near to the Wild Heart	Clarice Lispector	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1646	work_candidate_bloom_hesse_glass_bead_game	candidate:bloom_hesse_glass_bead_game	1646	The Glass Bead Game	Hermann Hesse	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1647	work_candidate_scale_lit_golden_cangue	candidate:scale_lit_golden_cangue	1647	The Golden Cangue	Eileen Chang	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1651	work_candidate_southasia_lit_balyakalasakhi	candidate:southasia_lit_balyakalasakhi	1651	Balyakalasakhi	Vaikom Muhammad Basheer	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1652	work_candidate_global_lit_gamperaliya	candidate:global_lit_gamperaliya	1652	Gamperaliya	Martin Wickramasinghe	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1653	work_candidate_global_lit_masters_of_dew	candidate:global_lit_masters_of_dew	1653	Masters of the Dew	Jacques Roumain	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1654	work_candidate_bloom_reviewed_no_exit	candidate:bloom_reviewed_no_exit	1654	No Exit	Jean-Paul Sartre	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1657	work_candidate_bloom_reviewed_glass_menagerie	candidate:bloom_reviewed_glass_menagerie	1657	The Glass Menagerie	Tennessee Williams	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1658	work_candidate_audit_replacement_transit	candidate:audit_replacement_transit	1658	Transit	Anna Seghers	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1659	work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0901_the_madwoman_of_chaillot	candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0901_the_madwoman_of_chaillot	1659	The Madwoman of Chaillot	Jean Giraudoux	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1661	work_candidate_africa_lit_bwana_myombekere	candidate:africa_lit_bwana_myombekere	1661	Bwana Myombekere na Bibi Bugonoka	Aniceti Kitereza	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1663	work_candidate_completion_lit_nada	candidate:completion_lit_nada	1663	Nada	Carmen Laforet	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1664	work_candidate_me_lit_only_yesterday	candidate:me_lit_only_yesterday	1664	Only Yesterday	S. Y. Agnon	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1666	work_candidate_bridge_on_the_drina	candidate:bridge_on_the_drina	1666	The Bridge on the Drina	Ivo Andric	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
x046_cut_1667	work_candidate_bloom_reviewed_death_virgil	candidate:bloom_reviewed_death_virgil	1667	The Death of Virgil	Hermann Broch	major	manual_only	needs_sources	open_no_evidence	0	false	""	0	0	false	2.50	medium_cut_review_priority	open_no_evidence	manual_cut_review_before_pairing_with_add_candidate
