work_id	candidate_status	canonical_title	source_debt_status	evidence_count	accepted_independent_support_families	provisional_independent_support_families	omission_readiness	relation_scope_blocker_count	date_uncertainty_flag	boundary_scope_flag	source_debt_penalty_input	relation_scope_penalty_input	date_uncertainty_penalty_input	boundary_scope_penalty_input	scoring_readiness	blocking_reasons	next_action
work_candidate_me_lit_zabel_silihdar	incumbent_current_path	The Gardens of Silihdar	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_untouchable_mulk_raj_anand	incumbent_current_path	Untouchable	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_house_bernarda_alba	incumbent_current_path	The House of Bernarda Alba	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_absalom_absalom	incumbent_current_path	Absalom, Absalom!	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_anguish_ramos	incumbent_current_path	Anguish	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_genre_lit_mountains_madness	incumbent_current_path	At the Mountains of Madness	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_dumb_luck	incumbent_current_path	Dumb Luck	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_godaan_premchand	incumbent_current_path	Godaan	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_southasia_lit_muna_madan	incumbent_current_path	Muna Madan	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_audit_backfill_nightwood	incumbent_current_path	Nightwood	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_padma_nadir_majhi	incumbent_current_path	Padma Nadir Majhi	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_southasia_lit_putul_nacher_itikatha	incumbent_current_path	Putul Nacher Itikatha	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_eastasia_lit_shaman_sorceress	incumbent_current_path	The Shaman Sorceress	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_scale4_lit_surrounded	incumbent_current_path	The Surrounded	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_war_with_newts	incumbent_current_path	War with the Newts	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_wings_yi_sang	incumbent_current_path	Wings	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_their_eyes_were_watching_god	incumbent_current_path	Their Eyes Were Watching God	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_me_lit_ali_nino	incumbent_current_path	Ali and Nino	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_captains_sand	incumbent_current_path	Captains of the Sands	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_ferdydurke	incumbent_current_path	Ferdydurke	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_journey_moonlight	incumbent_current_path	Journey by Moonlight	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale4_lit_magana_jari_ce	incumbent_current_path	Magana Jari Ce	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_rickshaw_boy	incumbent_current_path	Rickshaw Boy	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_sanatorium_hourglass	incumbent_current_path	Sanatorium Under the Sign of the Hourglass	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_genre_lit_star_maker	incumbent_current_path	Star Maker	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_blind_owl_hedayat	incumbent_current_path	The Blind Owl	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_genre_lit_hobbit	incumbent_current_path	The Hobbit	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_world_light	incumbent_current_path	World Light	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_steinbeck_of_mice_men	incumbent_current_path	Of Mice and Men	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_behind_the_painting	incumbent_current_path	Behind the Painting	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_alamut	incumbent_current_path	Alamut	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_barren_lives	incumbent_current_path	Barren Lives	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_kanthapura	incumbent_current_path	Kanthapura	open_needs_review	1	0	0	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	manual_source_debt_review
work_candidate_bloom_reviewed_life_galileo	incumbent_current_path	Life of Galileo	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_nausea	incumbent_current_path	Nausea	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_edge_reason	incumbent_current_path	On the Edge of Reason	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_our_town	incumbent_current_path	Our Town	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_eastasia_lit_peace_under_heaven	incumbent_current_path	Peace Under Heaven	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_tala	incumbent_current_path	Tala	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_forest_of_thousand_demons	incumbent_current_path	The Forest of a Thousand Daemons	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_shrouded_woman	incumbent_current_path	The Shrouded Woman	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_indig_lit_son_old_man_hat	incumbent_current_path	Son of Old Man Hat	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave005_xunzi	incumbent_current_path	Xunzi	open_non_scoring_only	1	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	seek_canon_support_source
work_candidate_mandatory_rebecca_du_maurier	incumbent_current_path	Rebecca	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mother_courage_and_her_children	incumbent_current_path	Mother Courage and Her Children	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_completion_lit_guest_for_night	incumbent_current_path	A Guest for the Night	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_aranyak	incumbent_current_path	Aranyak	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale2_lit_at_swim_two_birds	incumbent_current_path	At Swim-Two-Birds	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_finnegans_wake	incumbent_current_path	Finnegans Wake	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_good_morning_midnight	incumbent_current_path	Good Morning, Midnight	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_le_occasioni	incumbent_current_path	Le Occasioni	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_notebook_return_native_land	incumbent_current_path	Notebook of a Return to the Native Land	open_provisional_external_support	2	0	2	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_bloom_reviewed_spain_take_cup	incumbent_current_path	Spain, Take This Cup from Me	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale2_lit_big_sleep	incumbent_current_path	The Big Sleep	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_audit_backfill_the_day_of_the_locust	incumbent_current_path	The Day of the Locust	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_steinbeck_grapes_wrath	incumbent_current_path	The Grapes of Wrath	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale2_lit_third_policeman	incumbent_current_path	The Third Policeman	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave004_arne_garborg_peace	incumbent_current_path	Peace	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_wave005_takuboku_handful_sand	incumbent_current_path	A Handful of Sand	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_pit_onetti	incumbent_current_path	The Pit	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_kallocain	incumbent_current_path	Kallocain	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_wright_native_son	incumbent_current_path	Native Son	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_mccullers_heart_lonely_hunter	incumbent_current_path	The Heart Is a Lonely Hunter	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_invention_morel	incumbent_current_path	The Invention of Morel	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_power_glory	incumbent_current_path	The Power and the Glory	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave005_han_feizi	incumbent_current_path	Han Feizi	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_hemingway_for_whom_bell_tolls	incumbent_current_path	For Whom the Bell Tolls	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_tartar_steppe	incumbent_current_path	The Tartar Steppe	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_audit_backfill_between_the_acts	incumbent_current_path	Between the Acts	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_broad_alien_world	incumbent_current_path	Broad and Alien Is the World	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_chess_story	incumbent_current_path	Chess Story	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_long_days_journey	incumbent_current_path	Long Day's Journey into Night	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_audit_backfill_embers	incumbent_current_path	Embers	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_lihaaf_chughtai	incumbent_current_path	Lihaaf / The Quilt	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_prison_notebooks_poems	incumbent_current_path	Poems from Prison	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_family_pascual_duarte	incumbent_current_path	The Family of Pascual Duarte	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_me_lit_path_abai	incumbent_current_path	The Path of Abai	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_camus_stranger	incumbent_current_path	The Stranger	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_winters_tales	incumbent_current_path	Winter's Tales	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale5_lit_little_prince	incumbent_current_path	The Little Prince	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_eliot_four_quartets	incumbent_current_path	Four Quartets	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_love_fallen_city	incumbent_current_path	Love in a Fallen City	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_madonna_fur_coat	incumbent_current_path	Madonna in a Fur Coat	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_southasia_lit_malgudi_days	incumbent_current_path	Malgudi Days	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_latcarib_lit_near_wild_heart	incumbent_current_path	Near to the Wild Heart	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_hesse_glass_bead_game	incumbent_current_path	The Glass Bead Game	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_scale_lit_golden_cangue	incumbent_current_path	The Golden Cangue	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave004_nelly_sachs_in_the_habitations_of_death	incumbent_current_path	In the Habitations of Death	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_makioka_sisters	incumbent_current_path	The Makioka Sisters	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_canon_ficciones	incumbent_current_path	Ficciones	open_provisional_external_support	7	0	2	not_omission_candidate	7	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_southasia_lit_balyakalasakhi	incumbent_current_path	Balyakalasakhi	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_gamperaliya	incumbent_current_path	Gamperaliya	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_masters_of_dew	incumbent_current_path	Masters of the Dew	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_no_exit	incumbent_current_path	No Exit	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_wave004_ingeborg_bachmann_malina	incumbent_current_path	Malina	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_dwarf_lagerkvist	incumbent_current_path	The Dwarf	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_glass_menagerie	incumbent_current_path	The Glass Menagerie	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_audit_replacement_transit	incumbent_current_path	Transit	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0901_the_madwoman_of_chaillot	incumbent_current_path	The Madwoman of Chaillot	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_black_boy	incumbent_current_path	Black Boy	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_africa_lit_bwana_myombekere	incumbent_current_path	Bwana Myombekere na Bibi Bugonoka	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_christ_stopped_eboli	incumbent_current_path	Christ Stopped at Eboli	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_nada	incumbent_current_path	Nada	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_me_lit_only_yesterday	incumbent_current_path	Only Yesterday	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_pippi_longstocking	incumbent_current_path	Pippi Longstocking	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bridge_on_the_drina	incumbent_current_path	The Bridge on the Drina	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_death_virgil	incumbent_current_path	The Death of Virgil	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_southasia_lit_english_teacher	incumbent_current_path	The English Teacher	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_orwell_animal_farm	incumbent_current_path	Animal Farm	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_orphan_of_asia	incumbent_current_path	The Orphan of Asia	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_brideshead_revisited	incumbent_current_path	Brideshead Revisited	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_berlin_stories	incumbent_current_path	The Berlin Stories	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_all_kings_men	incumbent_current_path	All the King's Men	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_southasia_lit_chivaraku_migiledi	incumbent_current_path	Chivaraku Migiledi	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_africa_lit_mine_boy	incumbent_current_path	Mine Boy	open_selection_only	1	0	0	not_omission_candidate	2	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	verify_complete_work_scope_or_record_selection_policy
work_candidate_bloom_reviewed_paterson	incumbent_current_path	Paterson	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_iceman_cometh	incumbent_current_path	The Iceman Cometh	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_president_asturias	incumbent_current_path	The President	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_completion_lit_street_petry	incumbent_current_path	The Street	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_global_lit_this_way_for_gas	incumbent_current_path	This Way for the Gas, Ladies and Gentlemen	open_provisional_external_support	1	0	1	not_omission_candidate	1	0	0	1	1	0	0	blocked_from_score_computation	source_debt_open;relation_scope_blockers	review_evidence_scope_and_accept_or_reject
work_candidate_bloom_reviewed_titus_groan	incumbent_current_path	Titus Groan	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_euro_under_lit_zorba	incumbent_current_path	Zorba the Greek	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_mandatory_america_heart_bulosan	incumbent_current_path	America Is in the Heart	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_late_033_literature_bloom_chaotic_age_reviewed_0977_radio_play	incumbent_current_path	To Have Done with the Judgment of God	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_streetcar_named_desire	incumbent_current_path	A Streetcar Named Desire	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_africa_lit_chiquinho	incumbent_current_path	Chiquinho	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_bloom_reviewed_doctor_faustus	incumbent_current_path	Doctor Faustus	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_fortress_besieged	incumbent_current_path	Fortress Besieged	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_southasia_lit_hansuli_bank	incumbent_current_path	Hansuli Banker Upakatha	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
work_candidate_global_lit_if_this_is_man	incumbent_current_path	If This Is a Man	open_no_evidence	0	0	0	not_omission_candidate	0	0	0	1	0	0	0	blocked_from_score_computation	source_debt_open	extract_or_match_source_items
