id	rank	phase	title	aliases	creators	date_label	sort_year	period_bucket	macro_region	form_bucket	section	group	topic	medium	unit_type	tier	pool	source	source_id	source_status	review_status	progress_status	lifetime_path	url	normalized_title	normalized_creators	boundary_flags	generic_title
candidate:scale4_lit_magana_jari_ce	1582	6	Magana Jari Ce	""	Abubakar Imam	1937-1949	1937	1930_1939_ce	africa	fiction_narrative_prose	textual_humanities	literature	west_african_literature	text	story_collection	major	coverage	wave_028_literature_undercovered_language_traditions	scale4_lit_magana_jari_ce	manual_only	needs_sources	planned	true		magana jari ce	abubakar imam	""	true
candidate:global_lit_rickshaw_boy	1583	6	Rickshaw Boy	""	Lao She	1937	1937	1930_1939_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	classical_chinese_literature	text	novel	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_rickshaw_boy	manual_only	needs_sources	planned	true		rickshaw boy	lao she	""	false
candidate:euro_under_lit_sanatorium_hourglass	1584	6	Sanatorium Under the Sign of the Hourglass	""	Bruno Schulz	1937	1937	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	polish_literature	text	short_story_collection	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_sanatorium_hourglass	manual_only	needs_sources	planned	true		sanatorium under sign of hourglass	bruno schulz	""	true
candidate:genre_lit_star_maker	1585	6	Star Maker	""	Olaf Stapledon	1937	1937	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	science_fiction_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_star_maker	manual_only	needs_sources	planned	true		star maker	olaf stapledon	genre_fiction	false
candidate:blind_owl_hedayat	1586	6	The Blind Owl	""	Sadegh Hedayat	1937	1937	1930_1939_ce	middle_east_central_asia	fiction_narrative_prose	textual_humanities	literature	persian_literature	text	novella	major	coverage	wave_012_global_literatures_expansion	blind_owl_hedayat	manual_only	needs_sources	planned	true		blind owl	sadegh hedayat	""	false
candidate:genre_lit_hobbit	1587	6	The Hobbit	""	J. R. R. Tolkien	1937	1937	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_hobbit	manual_only	needs_sources	planned	true		hobbit	j r r tolkien	genre_fiction	false
candidate:euro_under_lit_world_light	1588	6	World Light	""	Halldor Laxness	1937-1940	1937	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	icelandic_literature	text	novel	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_world_light	manual_only	needs_sources	planned	true		world light	halldor laxness	""	false
candidate:mandatory_steinbeck_of_mice_men	1589	6	Of Mice and Men	""	John Steinbeck	1937	1937	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	american_literature	text	novella	major	coverage	wave_049_literature_mandatory_omissions_broad_audit	mandatory_steinbeck_of_mice_men	manual_only	needs_sources	planned	true		of mice and men	john steinbeck	""	false
candidate:mandatory_behind_the_painting	1590	6	Behind the Painting	""	Siburapha	1937	1937	1930_1939_ce	southeast_asia	fiction_narrative_prose	textual_humanities	literature	thai_literature	text	novel	major	coverage	wave_051_literature_mandatory_omissions_early_modern_global_modern	mandatory_behind_the_painting	manual_only	needs_sources	planned	true		behind painting	siburapha	""	false
candidate:euro_under_lit_alamut	1591	6	Alamut	""	Vladimir Bartol	1938	1938	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	slovenian_literature	text	novel	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_alamut	manual_only	needs_sources	planned	true		alamut	vladimir bartol	""	false
candidate:latcarib_lit_barren_lives	1592	6	Barren Lives	""	Graciliano Ramos	1938	1938	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	brazilian_literature	text	novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_barren_lives	manual_only	needs_sources	planned	true		barren lives	graciliano ramos	""	false
candidate:completion_lit_kanthapura	1593	6	Kanthapura	""	Raja Rao	1938	1938	1930_1939_ce	south_asia	fiction_narrative_prose	textual_humanities	literature	south_asian_literature	text	novel	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_kanthapura	manual_only	needs_sources	planned	true		kanthapura	raja rao	""	false
candidate:bloom_reviewed_life_galileo	1594	6	Life of Galileo	""	Bertolt Brecht	1938-1939	1938	1930_1939_ce	europe	drama_performance	textual_humanities	literature	german_literature	text	play	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_life_galileo	manual_only	needs_sources	planned	true		life of galileo	bertolt brecht	""	false
candidate:bloom_reviewed_nausea	1595	6	Nausea	""	Jean-Paul Sartre	1938	1938	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	francophone_literature	text	novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_nausea	manual_only	needs_sources	planned	true		nausea	jean paul sartre	""	false
candidate:euro_under_lit_edge_reason	1596	6	On the Edge of Reason	""	Miroslav Krleza	1938	1938	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	balkan_literature	text	novel	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_edge_reason	manual_only	needs_sources	planned	true		on edge of reason	miroslav krleza	""	false
candidate:bloom_reviewed_our_town	1597	6	Our Town	""	Thornton Wilder	1938	1938	1930_1939_ce	americas	drama_performance	textual_humanities	literature	american_literature	text	play	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_our_town	manual_only	needs_sources	planned	true		our town	thornton wilder	""	false
candidate:eastasia_lit_peace_under_heaven	1598	6	Peace Under Heaven	""	Chae Man-sik	1938	1938	1930_1939_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	korean_literature	text	novel	major	coverage	wave_035_literature_east_asia_scale	eastasia_lit_peace_under_heaven	manual_only	needs_sources	planned	true		peace under heaven	chae man sik	""	false
candidate:latcarib_lit_tala	1599	6	Tala	""	Gabriela Mistral	1938	1938	1930_1939_ce	americas	poetry	textual_humanities	literature	latin_american_literature	text	poetry_collection	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_tala	manual_only	needs_sources	planned	true		tala	gabriela mistral	""	false
candidate:forest_of_thousand_demons	1600	6	The Forest of a Thousand Daemons	""	D. O. Fagunwa	1938	1938	1930_1939_ce	africa	fiction_narrative_prose	textual_humanities	literature	yoruba_literature	text	novel	major	coverage	wave_012_global_literatures_expansion	forest_of_thousand_demons	manual_only	needs_sources	planned	true		forest of thousand daemons	d o fagunwa	""	false
candidate:latcarib_lit_shrouded_woman	1601	6	The Shrouded Woman	""	Maria Luisa Bombal	1938	1938	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	latin_american_literature	text	novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_shrouded_woman	manual_only	needs_sources	planned	true		shrouded woman	maria luisa bombal	""	false
candidate:indig_lit_son_old_man_hat	1602	6	Son of Old Man Hat	""	Left Handed and Walter Dyk	1938	1938	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	native_american_literature	text	as_told_to_life_narrative	contextual	coverage	wave_038_literature_indigenous_oceania_oral_scale	indig_lit_son_old_man_hat	manual_only	needs_sources	planned	true		son of old man hat	left handed and walter dyk	""	false
candidate:eastasia_lit_spring_ba_jin	1603	6	Spring	""	Ba Jin	1938	1938	1930_1939_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	classical_chinese_literature	text	novel	contextual	coverage	wave_035_literature_east_asia_scale	eastasia_lit_spring_ba_jin	manual_only	needs_sources	planned	true		spring	ba jin	""	false
candidate:mandatory_rebecca_du_maurier	1604	6	Rebecca	""	Daphne du Maurier	1938	1938	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_051_literature_mandatory_omissions_early_modern_global_modern	mandatory_rebecca_du_maurier	manual_only	needs_sources	planned	true		rebecca	daphne du maurier	""	false
candidate:mother_courage_and_her_children	1605	6	Mother Courage and Her Children	""	Bertolt Brecht | Margarete Steffin	1939	1939	1930_1939_ce	cross_regional_or_unknown	drama_performance	textual_humanities	theater_dance_performance	modern_european_theater	text	theater_work	core	spine	wave_008_art_architecture_music_performance	mother_courage_and_her_children	manual_only	needs_sources	planned	true		mother courage and her children	bertolt brecht margarete steffin	children_ya	false
candidate:completion_lit_guest_for_night	1606	6	A Guest for the Night	""	S. Y. Agnon	1939	1939	1930_1939_ce	middle_east_central_asia	fiction_narrative_prose	textual_humanities	literature	hebrew_literature	text	novel	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_guest_for_night	manual_only	needs_sources	planned	true		guest for night	s y agnon	""	false
candidate:global_lit_aranyak	1607	6	Aranyak	""	Bibhutibhushan Bandyopadhyay	1939	1939	1930_1939_ce	south_asia	fiction_narrative_prose	textual_humanities	literature	bengali_literature	text	novel	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_aranyak	manual_only	needs_sources	planned	true		aranyak	bibhutibhushan bandyopadhyay	""	false
candidate:scale2_lit_at_swim_two_birds	1608	6	At Swim-Two-Birds	""	Flann O'Brien	1939	1939	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_026_literature_europe_americas_scale_completion	scale2_lit_at_swim_two_birds	manual_only	needs_sources	planned	true		at swim two birds	flann obrien	""	false
candidate:bloom_reviewed_finnegans_wake	1609	6	Finnegans Wake	""	James Joyce	1939	1939	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_finnegans_wake	manual_only	needs_sources	planned	true		finnegans wake	james joyce	""	false
candidate:latcarib_lit_good_morning_midnight	1610	6	Good Morning, Midnight	""	Jean Rhys	1939	1939	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	caribbean_literature	text	novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_good_morning_midnight	manual_only	needs_sources	planned	true		good morning midnight	jean rhys	""	false
candidate:bloom_reviewed_le_occasioni	1611	6	Le Occasioni	""	Eugenio Montale	1939	1939	1930_1939_ce	europe	poetry	textual_humanities	literature	italian_literature	text	poetry_collection	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_le_occasioni	manual_only	needs_sources	planned	true		le occasioni	eugenio montale	""	false
candidate:notebook_return_native_land	1612	6	Notebook of a Return to the Native Land	""	Aime Cesaire	1939	1939	1930_1939_ce	americas	poetry	textual_humanities	literature	caribbean_literature	text	long_poem	major	coverage	wave_012_global_literatures_expansion	notebook_return_native_land	manual_only	needs_sources	planned	true		notebook of return to native land	aime cesaire	""	false
candidate:bloom_reviewed_spain_take_cup	1613	6	Spain, Take This Cup from Me	""	Cesar Vallejo	1939	1939	1930_1939_ce	americas	poetry	textual_humanities	literature	latin_american_literature	text	poetry_collection	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_spain_take_cup	manual_only	needs_sources	planned	true		spain take this cup from me	cesar vallejo	""	false
candidate:scale2_lit_big_sleep	1614	6	The Big Sleep	""	Raymond Chandler	1939	1939	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	american_literature	text	novel	major	coverage	wave_026_literature_europe_americas_scale_completion	scale2_lit_big_sleep	manual_only	needs_sources	planned	true		big sleep	raymond chandler	""	false
candidate:audit_backfill_the_day_of_the_locust	1615	6	The Day of the Locust	""	Nathanael West	1939	1939	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	american_literature	text	novel	major	coverage	wave_044_literature_audit_backfill	audit_backfill_the_day_of_the_locust	manual_only	needs_sources	planned	true		day of locust	nathanael west	""	false
candidate:bloom_steinbeck_grapes_wrath	1616	6	The Grapes of Wrath	""	John Steinbeck	1939	1939	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	american_literature	text	novel	major	coverage	wave_019_bloom_western_literature_spine	bloom_steinbeck_grapes_wrath	manual_only	needs_sources	planned	true		grapes of wrath	john steinbeck	""	false
candidate:scale2_lit_third_policeman	1617	6	The Third Policeman	""	Flann O'Brien	written 1939-1940; published 1967	1939	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_026_literature_europe_americas_scale_completion	scale2_lit_third_policeman	manual_only	needs_sources	planned	true		third policeman	flann obrien	""	false
candidate:euro_under_lit_barbara_faroe	1618	6	Barbara	""	Jorgen-Frantz Jacobsen	1939	1939	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	scandinavian_literature	text	novel	contextual	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_barbara_faroe	manual_only	needs_sources	planned	true		barbara	jorgen frantz jacobsen	""	false
candidate:eastasia_lit_schoolgirl	1619	6	Schoolgirl	""	Dazai Osamu	1939	1939	1930_1939_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	japanese_literature	text	novella	contextual	coverage	wave_035_literature_east_asia_scale	eastasia_lit_schoolgirl	manual_only	needs_sources	planned	true		schoolgirl	dazai osamu	""	false
candidate:latcarib_lit_pit_onetti	1620	6	The Pit	""	Juan Carlos Onetti	1939	1939	1930_1939_ce	americas	fiction_narrative_prose	textual_humanities	literature	latin_american_literature	text	novella	contextual	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_pit_onetti	manual_only	needs_sources	planned	true		pit	juan carlos onetti	""	false
candidate:euro_under_lit_kallocain	1621	6	Kallocain	""	Karin Boye	1940	1940	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	swedish_literature	text	novel	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_kallocain	manual_only	needs_sources	planned	true		kallocain	karin boye	""	false
candidate:bloom_wright_native_son	1622	6	Native Son	""	Richard Wright	1940	1940	1939_1945_ce	americas	fiction_narrative_prose	textual_humanities	literature	african_american_literature	text	novel	major	coverage	wave_019_bloom_western_literature_spine	bloom_wright_native_son	manual_only	needs_sources	planned	true		native son	richard wright	""	false
candidate:bloom_mccullers_heart_lonely_hunter	1623	6	The Heart Is a Lonely Hunter	""	Carson McCullers	1940	1940	1939_1945_ce	americas	fiction_narrative_prose	textual_humanities	literature	american_literature	text	novel	major	coverage	wave_019_bloom_western_literature_spine	bloom_mccullers_heart_lonely_hunter	manual_only	needs_sources	planned	true		heart is lonely hunter	carson mccullers	""	false
candidate:latcarib_lit_invention_morel	1624	6	The Invention of Morel	""	Adolfo Bioy Casares	1940	1940	1939_1945_ce	americas	fiction_narrative_prose	textual_humanities	literature	latin_american_literature	text	novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_invention_morel	manual_only	needs_sources	planned	true		invention of morel	adolfo bioy casares	""	false
candidate:bloom_reviewed_power_glory	1625	6	The Power and the Glory	""	Graham Greene	1940	1940	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_power_glory	manual_only	needs_sources	planned	true		power and glory	graham greene	""	false
candidate:eastasia_lit_autumn_ba_jin	1626	6	Autumn	""	Ba Jin	1940	1940	1939_1945_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	classical_chinese_literature	text	novel	contextual	coverage	wave_035_literature_east_asia_scale	eastasia_lit_autumn_ba_jin	manual_only	needs_sources	planned	true		autumn	ba jin	""	false
candidate:mandatory_hemingway_for_whom_bell_tolls	1627	6	For Whom the Bell Tolls	""	Ernest Hemingway	1940	1940	1939_1945_ce	americas	fiction_narrative_prose	textual_humanities	literature	american_literature	text	novel	major	coverage	wave_048_literature_mandatory_omissions_broad_audit	mandatory_hemingway_for_whom_bell_tolls	manual_only	needs_sources	planned	true		for whom bell tolls	ernest hemingway	""	false
candidate:mandatory_tartar_steppe	1628	6	The Tartar Steppe	Il deserto dei Tartari	Dino Buzzati	1940	1940	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	italian_literature	text	novel	major	coverage	wave_051_literature_mandatory_omissions_early_modern_global_modern	mandatory_tartar_steppe	manual_only	needs_sources	planned	true		tartar steppe	dino buzzati	""	false
candidate:audit_backfill_between_the_acts	1629	6	Between the Acts	""	Virginia Woolf	1941	1941	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_044_literature_audit_backfill	audit_backfill_between_the_acts	manual_only	needs_sources	planned	true		between acts	virginia woolf	""	false
candidate:latcarib_lit_broad_alien_world	1630	6	Broad and Alien Is the World	""	Ciro Alegria	1941	1941	1939_1945_ce	americas	fiction_narrative_prose	textual_humanities	literature	latin_american_literature	text	novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_broad_alien_world	manual_only	needs_sources	planned	true		broad and alien is world	ciro alegria	""	false
candidate:completion_lit_chess_story	1631	6	Chess Story	""	Stefan Zweig	1941	1941	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	german_literature	text	novella	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_chess_story	manual_only	needs_sources	planned	true		chess story	stefan zweig	""	false
candidate:bloom_reviewed_long_days_journey	1632	6	Long Day's Journey into Night	""	Eugene O'Neill	written 1941-1942; published 1956	1941	1939_1945_ce	americas	drama_performance	textual_humanities	literature	american_literature	text	play	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_long_days_journey	manual_only	needs_sources	planned	true		long days journey into night	eugene oneill	""	false
candidate:audit_backfill_embers	1633	6	Embers	""	Sandor Marai	1942	1942	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	hungarian_literature	text	novel	major	coverage	wave_044_literature_audit_backfill	audit_backfill_embers	manual_only	needs_sources	planned	true		embers	sandor marai	""	false
candidate:lihaaf_chughtai	1634	6	Lihaaf / The Quilt	""	Ismat Chughtai	1942	1942	1939_1945_ce	south_asia	fiction_narrative_prose	textual_humanities	literature	urdu_literature	text	short_story	major	coverage	wave_012_global_literatures_expansion	lihaaf_chughtai	manual_only	needs_sources	planned	true		lihaaf quilt	ismat chughtai	""	false
candidate:global_lit_prison_notebooks_poems	1635	6	Poems from Prison	""	Ho Chi Minh	1942-1943	1942	1939_1945_ce	cross_regional_or_unknown	poetry	textual_humanities	literature	prison_writing	text	poetry_collection	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_prison_notebooks_poems	manual_only	needs_sources	planned	true		poems from prison	ho chi minh	""	true
candidate:completion_lit_family_pascual_duarte	1636	6	The Family of Pascual Duarte	""	Camilo Jose Cela	1942	1942	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	spanish_literature	text	novel	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_family_pascual_duarte	manual_only	needs_sources	planned	true		family of pascual duarte	camilo jose cela	""	false
candidate:me_lit_path_abai	1637	6	The Path of Abai	""	Mukhtar Auezov	1942-1956	1942	1939_1945_ce	middle_east_central_asia	fiction_narrative_prose	textual_humanities	literature	central_asian_literature	text	novel_sequence	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_path_abai	manual_only	needs_sources	planned	true		path of abai	mukhtar auezov	""	false
candidate:bloom_camus_stranger	1638	6	The Stranger	""	Albert Camus	1942	1942	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	francophone_literature	text	novel	major	coverage	wave_019_bloom_western_literature_spine	bloom_camus_stranger	manual_only	needs_sources	planned	true		stranger	albert camus	""	false
candidate:euro_under_lit_winters_tales	1639	6	Winter's Tales	""	Karen Blixen	1942	1942	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	danish_literature	text	story_collection	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_winters_tales	manual_only	needs_sources	planned	true		winters tales	karen blixen	""	true
candidate:scale5_lit_little_prince	1640	6	The Little Prince	""	Antoine de Saint-Exupery	1943	1943	1939_1945_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	philosophical_tale	core	spine	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_little_prince	manual_only	needs_sources	planned	true		little prince	antoine de saint exupery	philosophy_adjacent|children_ya	false
candidate:bloom_eliot_four_quartets	1641	6	Four Quartets	""	T. S. Eliot	1943	1943	1939_1945_ce	europe	poetry	textual_humanities	literature	british_literature	text	poetry_sequence	major	coverage	wave_019_bloom_western_literature_spine	bloom_eliot_four_quartets	manual_only	needs_sources	planned	true		four quartets	t s eliot	""	false
candidate:completion_lit_love_fallen_city	1642	6	Love in a Fallen City	""	Eileen Chang	1943	1943	1939_1945_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	contemporary_world_literature	text	short_story_collection	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_love_fallen_city	manual_only	needs_sources	planned	true		love in fallen city	eileen chang	""	true
candidate:global_lit_madonna_fur_coat	1643	6	Madonna in a Fur Coat	""	Sabahattin Ali	1943	1943	1939_1945_ce	middle_east_central_asia	fiction_narrative_prose	textual_humanities	literature	turkic_literature	text	novel	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_madonna_fur_coat	manual_only	needs_sources	planned	true		madonna in fur coat	sabahattin ali	""	false
candidate:southasia_lit_malgudi_days	1644	6	Malgudi Days	""	R. K. Narayan	1943	1943	1939_1945_ce	south_asia	fiction_narrative_prose	textual_humanities	literature	south_asian_literature	text	short_story_collection	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_malgudi_days	manual_only	needs_sources	planned	true		malgudi days	r k narayan	""	true
candidate:latcarib_lit_near_wild_heart	1645	6	Near to the Wild Heart	""	Clarice Lispector	1943	1943	1939_1945_ce	americas	fiction_narrative_prose	textual_humanities	literature	brazilian_literature	text	novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_near_wild_heart	manual_only	needs_sources	planned	true		near to wild heart	clarice lispector	""	false
candidate:bloom_hesse_glass_bead_game	1646	6	The Glass Bead Game	""	Hermann Hesse	1943	1943	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	german_literature	text	novel	major	coverage	wave_019_bloom_western_literature_spine	bloom_hesse_glass_bead_game	manual_only	needs_sources	planned	true		glass bead game	hermann hesse	""	false
candidate:scale_lit_golden_cangue	1647	6	The Golden Cangue	""	Eileen Chang	1943	1943	1939_1945_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	classical_chinese_literature	text	novella	major	coverage	wave_025_literature_global_scale_completion	scale_lit_golden_cangue	manual_only	needs_sources	planned	true		golden cangue	eileen chang	""	false
candidate:bloom_reviewed_good_person_szechwan	1648	6	The Good Person of Szechwan	""	Bertolt Brecht	1943	1943	1939_1945_ce	europe	drama_performance	textual_humanities	literature	german_literature	text	play	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_good_person_szechwan	manual_only	needs_sources	planned	true		good person of szechwan	bertolt brecht	""	false
candidate:global_lit_makioka_sisters	1649	6	The Makioka Sisters	""	Tanizaki Junichiro	1943-1948	1943	1939_1945_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	japanese_literature	text	novel	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_makioka_sisters	manual_only	needs_sources	planned	true		makioka sisters	tanizaki junichiro	""	false
candidate:southasia_lit_balyakalasakhi	1651	6	Balyakalasakhi	""	Vaikom Muhammad Basheer	1944	1944	1939_1945_ce	south_asia	fiction_narrative_prose	textual_humanities	literature	malayalam_literature	text	novel	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_balyakalasakhi	manual_only	needs_sources	planned	true		balyakalasakhi	vaikom muhammad basheer	""	false
candidate:global_lit_gamperaliya	1652	6	Gamperaliya	""	Martin Wickramasinghe	1944	1944	1939_1945_ce	south_asia	fiction_narrative_prose	textual_humanities	literature	south_asian_literature	text	novel	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_gamperaliya	manual_only	needs_sources	planned	true		gamperaliya	martin wickramasinghe	""	false
candidate:global_lit_masters_of_dew	1653	6	Masters of the Dew	""	Jacques Roumain	1944	1944	1939_1945_ce	americas	fiction_narrative_prose	textual_humanities	literature	caribbean_literature	text	novel	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_masters_of_dew	manual_only	needs_sources	planned	true		masters of dew	jacques roumain	""	false
candidate:bloom_reviewed_no_exit	1654	6	No Exit	""	Jean-Paul Sartre	1944	1944	1939_1945_ce	europe	drama_performance	textual_humanities	literature	francophone_literature	text	play	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_no_exit	manual_only	needs_sources	planned	true		no exit	jean paul sartre	""	false
candidate:completion_lit_caucasian_chalk_circle	1655	6	The Caucasian Chalk Circle	""	Bertolt Brecht	1944	1944	1939_1945_ce	cross_regional_or_unknown	drama_performance	textual_humanities	literature	modern_global_drama	text	play	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_caucasian_chalk_circle	manual_only	needs_sources	planned	true		caucasian chalk circle	bertolt brecht	""	false
candidate:euro_under_lit_dwarf_lagerkvist	1656	6	The Dwarf	""	Par Lagerkvist	1944	1944	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	swedish_literature	text	novel	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_dwarf_lagerkvist	manual_only	needs_sources	planned	true		dwarf	par lagerkvist	""	false
candidate:bloom_reviewed_glass_menagerie	1657	6	The Glass Menagerie	""	Tennessee Williams	1944	1944	1939_1945_ce	americas	drama_performance	textual_humanities	literature	american_literature	text	play	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_glass_menagerie	manual_only	needs_sources	planned	true		glass menagerie	tennessee williams	""	false
candidate:audit_replacement_transit	1658	6	Transit	""	Anna Seghers	1944	1944	1939_1945_ce	europe	fiction_narrative_prose	textual_humanities	literature	german_literature	text	novel	major	coverage	wave_043_literature_audit_replacements	audit_replacement_transit	manual_only	needs_sources	planned	true		transit	anna seghers	""	false
candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0901_the_madwoman_of_chaillot	1659	6	The Madwoman of Chaillot	""	Jean Giraudoux	1945	1945	1939_1945_ce	europe	drama_performance	textual_humanities	literature	francophone_literature	text	play	major	coverage	wave_033_literature_bloom_chaotic_age_reviewed	bloom_late_033_literature_bloom_chaotic_age_reviewed_0901_the_madwoman_of_chaillot	manual_only	needs_sources	planned	true		madwoman of chaillot	jean giraudoux	""	false
candidate:bloom_reviewed_black_boy	1660	6	Black Boy	""	Richard Wright	1945	1945	1939_1945_ce	americas	essays_memoir_testimony	textual_humanities	literature	african_american_literature	text	memoir	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_black_boy	manual_only	needs_sources	planned	true		black boy	richard wright	memoir_testimony	false
candidate:africa_lit_bwana_myombekere	1661	6	Bwana Myombekere na Bibi Bugonoka	""	Aniceti Kitereza	1945 manuscript; published 1980	1945	1939_1945_ce	africa	fiction_narrative_prose	textual_humanities	literature	swahili_literature	text	novel	major	coverage	wave_037_literature_africa_scale	africa_lit_bwana_myombekere	manual_only	needs_sources	planned	true		bwana myombekere na bibi bugonoka	aniceti kitereza	""	false
candidate:completion_lit_christ_stopped_eboli	1662	6	Christ Stopped at Eboli	""	Carlo Levi	1945	1945	1939_1945_ce	europe	essays_memoir_testimony	textual_humanities	literature	italian_literature	text	memoir	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_christ_stopped_eboli	manual_only	needs_sources	planned	true		christ stopped at eboli	carlo levi	memoir_testimony	false
