id	rank	phase	title	aliases	creators	date_label	sort_year	period_bucket	macro_region	form_bucket	section	group	topic	medium	unit_type	tier	pool	source	source_id	source_status	review_status	progress_status	lifetime_path	url	normalized_title	normalized_creators	boundary_flags	generic_title
candidate:bloom_reviewed_lilith	1127	4	Lilith	""	George MacDonald	1895	1895	1890_1900_ce	europe	speculative_genre	textual_humanities	literature	british_literature	text	fantasy_novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_lilith	manual_only	needs_sources	planned	true		lilith	george macdonald	genre_fiction	false
candidate:genre_lit_king_yellow	1129	4	The King in Yellow	""	Robert W. Chambers	1895	1895	1890_1900_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	weird_literature	text	short_story_collection	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_king_yellow	manual_only	needs_sources	planned	true		king in yellow	robert w chambers	genre_fiction	true
candidate:completion_lit_time_machine	1131	4	The Time Machine	""	H. G. Wells	1895	1895	1890_1900_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_time_machine	manual_only	needs_sources	planned	true		time machine	h g wells	genre_fiction	false
candidate:genre_lit_turn_screw	1144	4	The Turn of the Screw	""	Henry James	1898	1898	1890_1900_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novella	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_turn_screw	manual_only	needs_sources	planned	true		turn of screw	henry james	genre_fiction	false
candidate:completion_lit_war_of_worlds	1145	4	The War of the Worlds	""	H. G. Wells	1898	1898	1890_1900_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_war_of_worlds	manual_only	needs_sources	planned	true		war of worlds	h g wells	genre_fiction	false
candidate:genre_lit_wizard_oz	1160	4	The Wonderful Wizard of Oz	""	L. Frank Baum	1900	1900	1900_1914_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_wizard_oz	manual_only	needs_sources	planned	true		wonderful wizard of oz	l frank baum	children_ya	false
candidate:genre_lit_hound_baskervilles	1182	4	The Hound of the Baskervilles	""	Arthur Conan Doyle	1902	1902	1900_1914_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	detective_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_hound_baskervilles	manual_only	needs_sources	planned	true		hound of baskervilles	arthur conan doyle	genre_fiction	false
candidate:genre_lit_five_children_it	1187	4	Five Children and It	""	E. Nesbit	1902	1902	1900_1914_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_five_children_it	manual_only	needs_sources	planned	true		five children and it	e nesbit	children_ya	false
candidate:eastasia_lit_travels_lao_can	1199	4	The Travels of Lao Can	""	Liu E	1903-1907	1903	1900_1914_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	classical_chinese_literature	text	novel	major	coverage	wave_035_literature_east_asia_scale	eastasia_lit_travels_lao_can	manual_only	needs_sources	planned	true		travels of lao can	liu e	history_chronicle	false
candidate:genre_lit_antiquary	1210	5	Ghost Stories of an Antiquary	""	M. R. James	1904	1904	1900_1914_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	short_story_collection	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_antiquary	manual_only	needs_sources	planned	true		ghost stories of antiquary	m r james	genre_fiction	true
candidate:scale5_lit_peter_pan	1213	5	Peter Pan	""	J. M. Barrie	1904 play; 1911 novel	1904	1900_1914_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	play_and_novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_peter_pan	manual_only	needs_sources	planned	true		peter pan	j m barrie	children_ya	false
candidate:global_lit_hiiakaikapoliopele	1230	5	The Epic Tale of Hiiakaikapoliopele	""	Hawaiian Pele and Hiiaka tradition	oral cycle; serialized 1905-1906	1905	1900_1914_ce	oceania_arctic	epic_oral_folk	textual_humanities	literature	pacific_islander_literature	text	oral_epic	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_hiiakaikapoliopele	manual_only	needs_sources	planned	true		epic tale of hiiakaikapoliopele	hawaiian pele and hiiaka tradition	oral_tradition	false
candidate:genre_lit_railway_children	1239	5	The Railway Children	""	E. Nesbit	1906	1906	1900_1914_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_railway_children	manual_only	needs_sources	planned	true		railway children	e nesbit	children_ya	false
candidate:bloom_late_033_literature_bloom_chaotic_age_reviewed_0880_ballad_of_dogs_beach_dossier_of_a_crime	1241	5	Ballad of Dogs' Beach: Dossier of a Crime	""	Jose Cardoso Pires	A Chaotic Age: A Canonical Prophecy; approximate chronological placement pending review	1906	1900_1914_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	literary_work	contextual	coverage	wave_033_literature_bloom_chaotic_age_reviewed	bloom_late_033_literature_bloom_chaotic_age_reviewed_0880_ballad_of_dogs_beach_dossier_of_a_crime	manual_only	needs_sources	planned	true		ballad of dogs beach dossier of crime	jose cardoso pires	genre_fiction	false
candidate:genre_lit_willows	1257	5	The Willows	""	Algernon Blackwood	1907	1907	1900_1914_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	weird_literature	text	novella	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_willows	manual_only	needs_sources	planned	true		willows	algernon blackwood	genre_fiction	false
candidate:genre_lit_anne_green_gables	1261	5	Anne of Green Gables	""	L. M. Montgomery	1908	1908	1900_1914_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_anne_green_gables	manual_only	needs_sources	planned	true		anne of green gables	l m montgomery	children_ya	false
candidate:genre_lit_house_borderland	1264	5	The House on the Borderland	""	William Hope Hodgson	1908	1908	1900_1914_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	weird_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_house_borderland	manual_only	needs_sources	planned	true		house on borderland	william hope hodgson	genre_fiction	false
candidate:scale5_lit_wind_willows	1266	5	The Wind in the Willows	""	Kenneth Grahame	1908	1908	1900_1914_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_wind_willows	manual_only	needs_sources	planned	true		wind in willows	kenneth grahame	children_ya	false
candidate:scale5_lit_secret_garden	1301	5	The Secret Garden	""	Frances Hodgson Burnett	1911	1911	1900_1914_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_secret_garden	manual_only	needs_sources	planned	true		secret garden	frances hodgson burnett	children_ya	false
candidate:genre_lit_princess_mars	1312	5	A Princess of Mars	""	Edgar Rice Burroughs	1912	1912	1900_1914_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_princess_mars	manual_only	needs_sources	planned	true		princess of mars	edgar rice burroughs	genre_fiction	false
candidate:genre_lit_herland	1359	5	Herland	""	Charlotte Perkins Gilman	1915	1915	1914_1918_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	utopian_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_herland	manual_only	needs_sources	planned	true		herland	charlotte perkins gilman	genre_fiction	false
candidate:genre_lit_thirty_nine_steps	1365	5	The Thirty-Nine Steps	""	John Buchan	1915	1915	1914_1918_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	spy_thriller	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_thirty_nine_steps	manual_only	needs_sources	planned	true		thirty nine steps	john buchan	genre_fiction	false
candidate:genre_lit_voyage_arcturus	1393	5	A Voyage to Arcturus	""	David Lindsay	1920	1920	1919_1929_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_voyage_arcturus	manual_only	needs_sources	planned	true		voyage to arcturus	david lindsay	genre_fiction	false
candidate:genre_lit_doctor_dolittle	1399	5	The Story of Doctor Dolittle	""	Hugh Lofting	1920	1920	1919_1929_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_doctor_dolittle	manual_only	needs_sources	planned	true		story of doctor dolittle	hugh lofting	children_ya	false
candidate:global_lit_american_indian_stories	1403	5	American Indian Stories	""	Zitkala-Sa	1921	1921	1919_1929_ce	americas	essays_memoir_testimony	textual_humanities	literature	native_american_literature	text	story_memoir_collection	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_american_indian_stories	manual_only	needs_sources	planned	true		american indian stories	zitkala sa	memoir_testimony	false
candidate:genre_lit_we_zamyatin	1405	5	We	""	Yevgeny Zamyatin	1921	1921	1919_1929_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	dystopian_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_we_zamyatin	manual_only	needs_sources	planned	true		we	yevgeny zamyatin	genre_fiction	false
candidate:genre_lit_velveteen_rabbit	1416	5	The Velveteen Rabbit	""	Margery Williams	1922	1922	1919_1929_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	picture_book	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_velveteen_rabbit	manual_only	needs_sources	planned	true		velveteen rabbit	margery williams	children_ya	false
candidate:scale5_lit_worm_ouroboros	1417	5	The Worm Ouroboros	""	E. R. Eddison	1922	1922	1919_1929_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_worm_ouroboros	manual_only	needs_sources	planned	true		worm ouroboros	e r eddison	genre_fiction	false
candidate:global_lit_call_to_arms_lu_xun	1419	5	Call to Arms	Diary of a Madman | A Madman's Diary | The True Story of Ah Q	Lu Xun	1923	1923	1919_1929_ce	east_asia	fiction_narrative_prose	textual_humanities	literature	classical_chinese_literature	text	short_story_collection	core	spine	wave_020_global_literature_asia_africa_spine	global_lit_call_to_arms_lu_xun	manual_only	needs_sources	planned	true		call to arms	lu xun	memoir_testimony	true
candidate:scale5_lit_king_elflands_daughter	1434	5	The King of Elfland's Daughter	""	Lord Dunsany	1924	1924	1919_1929_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_king_elflands_daughter	manual_only	needs_sources	planned	true		king of elflands daughter	lord dunsany	genre_fiction	false
candidate:me_lit_days_taha_hussein	1455	5	The Days	""	Taha Hussein	1926-1927	1926	1919_1929_ce	middle_east_central_asia	essays_memoir_testimony	textual_humanities	literature	arabic_literature	text	literary_autobiography	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_days_taha_hussein	manual_only	needs_sources	planned	true		days	taha hussein	memoir_testimony	false
candidate:scale5_lit_winnie_the_pooh	1459	5	Winnie-the-Pooh	""	A. A. Milne	1926	1926	1919_1929_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	story_collection	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_winnie_the_pooh	manual_only	needs_sources	planned	true		winnie pooh	milne	children_ya	true
candidate:genre_lit_call_cthulhu	1473	5	The Call of Cthulhu	""	H. P. Lovecraft	1928	1928	1919_1929_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	weird_literature	text	short_story	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_call_cthulhu	manual_only	needs_sources	planned	true		call of cthulhu	h p lovecraft	genre_fiction	false
candidate:genre_lit_last_first_men	1491	5	Last and First Men	""	Olaf Stapledon	1930	1930	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	future_history	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_last_first_men	manual_only	needs_sources	planned	true		last and first men	olaf stapledon	history_chronicle|genre_fiction	false
candidate:completion_lit_brave_new_world	1514	6	Brave New World	""	Aldous Huxley	1932	1932	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_brave_new_world	manual_only	needs_sources	planned	true		brave new world	aldous huxley	genre_fiction	false
candidate:genre_lit_conan	1519	6	The Coming of Conan the Cimmerian	""	Robert E. Howard	1932-1936 stories	1932	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	story_collection	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_conan	manual_only	needs_sources	planned	true		coming of conan cimmerian	robert e howard	genre_fiction	true
candidate:genre_lit_mary_poppins	1537	6	Mary Poppins	""	P. L. Travers	1934	1934	1930_1939_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_mary_poppins	manual_only	needs_sources	planned	true		mary poppins	p l travers	children_ya	false
candidate:euro_under_lit_seven_gothic	1538	6	Seven Gothic Tales	""	Karen Blixen	1934	1934	1930_1939_ce	europe	fiction_narrative_prose	textual_humanities	literature	danish_literature	text	story_collection	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_seven_gothic	manual_only	needs_sources	planned	true		seven gothic tales	karen blixen	genre_fiction	true
candidate:southasia_lit_smritichitre	1540	6	Smritichitre	""	Lakshmibai Tilak	1934-1937	1934	1930_1939_ce	south_asia	essays_memoir_testimony	textual_humanities	literature	marathi_literature	text	memoir	major	coverage	wave_034_literature_south_asia_scale	southasia_lit_smritichitre	manual_only	needs_sources	planned	true		smritichitre	lakshmibai tilak	memoir_testimony	false
candidate:genre_lit_nine_tailors	1549	6	The Nine Tailors	""	Dorothy L. Sayers	1934	1934	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	detective_novel	contextual	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_nine_tailors	manual_only	needs_sources	planned	true		nine tailors	dorothy l sayers	genre_fiction	false
candidate:genre_lit_gaudy_night	1553	6	Gaudy Night	""	Dorothy L. Sayers	1935	1935	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	detective_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_gaudy_night	manual_only	needs_sources	planned	true		gaudy night	dorothy l sayers	genre_fiction	false
candidate:me_lit_zabel_silihdar	1561	6	The Gardens of Silihdar	""	Zabel Yessayan	1935	1935	1930_1939_ce	middle_east_central_asia	essays_memoir_testimony	textual_humanities	literature	armenian_literature	text	literary_memoir	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_zabel_silihdar	manual_only	needs_sources	planned	true		gardens of silihdar	zabel yessayan	memoir_testimony	false
candidate:genre_lit_mountains_madness	1566	6	At the Mountains of Madness	""	H. P. Lovecraft	1936	1936	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	weird_literature	text	novella	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_mountains_madness	manual_only	needs_sources	planned	true		at mountains of madness	h p lovecraft	genre_fiction	false
candidate:genre_lit_star_maker	1585	6	Star Maker	""	Olaf Stapledon	1937	1937	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	science_fiction_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_star_maker	manual_only	needs_sources	planned	true		star maker	olaf stapledon	genre_fiction	false
candidate:genre_lit_hobbit	1587	6	The Hobbit	""	J. R. R. Tolkien	1937	1937	1930_1939_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_hobbit	manual_only	needs_sources	planned	true		hobbit	j r r tolkien	genre_fiction	false
candidate:mother_courage_and_her_children	1605	6	Mother Courage and Her Children	""	Bertolt Brecht | Margarete Steffin	1939	1939	1930_1939_ce	cross_regional_or_unknown	drama_performance	textual_humanities	theater_dance_performance	modern_european_theater	text	theater_work	core	spine	wave_008_art_architecture_music_performance	mother_courage_and_her_children	manual_only	needs_sources	planned	true		mother courage and her children	bertolt brecht margarete steffin	children_ya	false
candidate:scale5_lit_little_prince	1640	6	The Little Prince	""	Antoine de Saint-Exupery	1943	1943	1939_1945_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	philosophical_tale	core	spine	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_little_prince	manual_only	needs_sources	planned	true		little prince	antoine de saint exupery	philosophy_adjacent|children_ya	false
candidate:bloom_reviewed_black_boy	1660	6	Black Boy	""	Richard Wright	1945	1945	1939_1945_ce	americas	essays_memoir_testimony	textual_humanities	literature	african_american_literature	text	memoir	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_black_boy	manual_only	needs_sources	planned	true		black boy	richard wright	memoir_testimony	false
candidate:completion_lit_christ_stopped_eboli	1662	6	Christ Stopped at Eboli	""	Carlo Levi	1945	1945	1939_1945_ce	europe	essays_memoir_testimony	textual_humanities	literature	italian_literature	text	memoir	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_christ_stopped_eboli	manual_only	needs_sources	planned	true		christ stopped at eboli	carlo levi	memoir_testimony	false
candidate:pippi_longstocking	1665	6	Pippi Longstocking	""	Astrid Lindgren	1945	1945	1939_1945_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	childrens_novel	major	coverage	wave_012_global_literatures_expansion	pippi_longstocking	manual_only	needs_sources	planned	true		pippi longstocking	astrid lindgren	children_ya	false
candidate:bloom_reviewed_titus_groan	1681	6	Titus Groan	""	Mervyn Peake	1946	1946	1946_1959_ce	europe	speculative_genre	textual_humanities	literature	british_literature	text	fantasy_novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_titus_groan	manual_only	needs_sources	planned	true		titus groan	mervyn peake	genre_fiction	false
candidate:global_lit_if_this_is_man	1690	6	If This Is a Man	Survival in Auschwitz | Se questo e un uomo	Primo Levi	1947	1947	1946_1959_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	prison_writing	text	memoir	major	coverage	wave_021_global_literature_americas_oceania_modern_spine	global_lit_if_this_is_man	manual_only	needs_sources	planned	true		if this is man	primo levi	memoir_testimony	false
candidate:mandatory_finn_family_moomintroll	1705	6	Finn Family Moomintroll	Trollkarlens hatt	Tove Jansson	1948	1948	1946_1959_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	finnish_literature	text	childrens_novel	major	coverage	wave_053_literature_second_tier_omissions_cleanup	mandatory_finn_family_moomintroll	manual_only	needs_sources	planned	true		finn family moomintroll	tove jansson	children_ya	false
candidate:africa_lit_ewi_poetry	1727	6	Ewi: Selected Yoruba Performance Poetry	""	Yoruba performance-poetry tradition	20th century	1950	1946_1959_ce	africa	drama_performance	textual_humanities	literature	yoruba_literature	text	oral_poetry_selection	major	coverage	wave_037_literature_africa_scale	africa_lit_ewi_poetry	manual_only	needs_sources	planned	true		ewi selected yoruba performance poetry	yoruba performance poetry tradition	oral_tradition	false
candidate:completion_lit_gormenghast	1729	6	Gormenghast	""	Mervyn Peake	1950	1950	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel	major	coverage	wave_023_literature_modern_global_completion_spine	completion_lit_gormenghast	manual_only	needs_sources	planned	true		gormenghast	mervyn peake	genre_fiction	false
candidate:genre_lit_strangers_train	1780	6	Strangers on a Train	""	Patricia Highsmith	1950	1950	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_strangers_train	manual_only	needs_sources	planned	true		strangers on train	patricia highsmith	genre_fiction	false
candidate:genre_lit_narnia_series	1781	6	The Chronicles of Narnia	The Lion, the Witch and the Wardrobe	C. S. Lewis	1950-1956	1950	1946_1959_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	fantasy_series	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_narnia_series	manual_only	needs_sources	planned	true		chronicles of narnia	c s lewis	children_ya|genre_fiction	false
candidate:scale5_lit_martian_chronicles	1785	6	The Martian Chronicles	""	Ray Bradbury	1950	1950	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	story_cycle	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_martian_chronicles	manual_only	needs_sources	planned	true		martian chronicles	ray bradbury	genre_fiction	false
candidate:global_lit_ozidi_saga	1786	6	The Ozidi Saga	""	Ijaw oral epic tradition	recorded 20th century	1950	1946_1959_ce	africa	epic_oral_folk	textual_humanities	literature	west_african_literature	text	oral_epic	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_ozidi_saga	manual_only	needs_sources	planned	true		ozidi saga	ijaw oral epic tradition	oral_tradition	false
candidate:scale5_lit_foundation	1789	6	Foundation	""	Isaac Asimov	1951	1951	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel_sequence	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_foundation	manual_only	needs_sources	planned	true		foundation	isaac asimov	genre_fiction	false
candidate:genre_lit_daughter_time	1793	6	The Daughter of Time	""	Josephine Tey	1951	1951	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	detective_novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_daughter_time	manual_only	needs_sources	planned	true		daughter of time	josephine tey	genre_fiction	false
candidate:scale5_lit_charlottes_web	1800	6	Charlotte's Web	""	E. B. White	1952	1952	1946_1959_ce	cross_regional_or_unknown	children_young_adult	textual_humanities	literature	childrens_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_charlottes_web	manual_only	needs_sources	planned	true		charlottes web	e b white	children_ya	false
candidate:genre_lit_city_simak	1801	7	City	""	Clifford D. Simak	1952	1952	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	story_cycle	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_city_simak	manual_only	needs_sources	planned	true		city	clifford d simak	genre_fiction	false
candidate:scale5_lit_fahrenheit_451	1807	7	Fahrenheit 451	""	Ray Bradbury	1953	1953	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	core	spine	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_fahrenheit_451	manual_only	needs_sources	planned	true		fahrenheit 451	ray bradbury	genre_fiction	false
candidate:scale5_lit_childhoods_end	1809	7	Childhood's End	""	Arthur C. Clarke	1953	1953	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_childhoods_end	manual_only	needs_sources	planned	true		childhoods end	arthur c clarke	genre_fiction	false
candidate:genre_lit_more_than_human	1814	7	More Than Human	""	Theodore Sturgeon	1953	1953	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_more_than_human	manual_only	needs_sources	planned	true		more than human	theodore sturgeon	genre_fiction	false
candidate:genre_lit_demolished_man	1818	7	The Demolished Man	""	Alfred Bester	1953	1953	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_demolished_man	manual_only	needs_sources	planned	true		demolished man	alfred bester	genre_fiction	false
candidate:completion_lit_lord_rings	1823	7	The Lord of the Rings	""	J. R. R. Tolkien	1954-1955	1954	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel_sequence	core	spine	wave_023_literature_modern_global_completion_spine	completion_lit_lord_rings	manual_only	needs_sources	planned	true		lord of rings	j r r tolkien	genre_fiction	false
candidate:genre_lit_i_am_legend	1824	7	I Am Legend	""	Richard Matheson	1954	1954	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	horror_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_i_am_legend	manual_only	needs_sources	planned	true		i am legend	richard matheson	genre_fiction	false
candidate:genre_lit_chrysalids	1838	7	The Chrysalids	""	John Wyndham	1955	1955	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_chrysalids	manual_only	needs_sources	planned	true		chrysalids	john wyndham	genre_fiction	false
candidate:genre_lit_talented_ripley	1842	7	The Talented Mr. Ripley	""	Patricia Highsmith	1955	1955	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	crime_literature	text	novel	major	coverage	wave_042_literature_genre_childrens_speculative_final_balance	genre_lit_talented_ripley	manual_only	needs_sources	planned	true		talented mr ripley	patricia highsmith	genre_fiction	false
candidate:scale5_lit_stars_my_destination	1861	7	The Stars My Destination	""	Alfred Bester	1956	1956	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	science_fiction_literature	text	novel	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_stars_my_destination	manual_only	needs_sources	planned	true		stars my destination	alfred bester	genre_fiction	false
candidate:euro_under_lit_forest_gods	1874	7	Forest of the Gods	""	Balys Sruoga	1957	1957	1946_1959_ce	cross_regional_or_unknown	essays_memoir_testimony	textual_humanities	literature	lithuanian_literature	text	literary_memoir	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_forest_gods	manual_only	needs_sources	planned	true		forest of gods	balys sruoga	memoir_testimony	false
candidate:scale5_lit_once_future_king	1897	7	The Once and Future King	""	T. H. White	1958	1958	1946_1959_ce	cross_regional_or_unknown	speculative_genre	textual_humanities	literature	fantasy_literature	text	novel_sequence	major	coverage	wave_029_literature_genre_childrens_contemporary_scale	scale5_lit_once_future_king	manual_only	needs_sources	planned	true		once and future king	t h white	genre_fiction	false
